parameter-id,PRECIPITATION_LEVEL2,Q_LEVEL2,RH_LEVEL2,TA_LEVEL2,PA_LEVEL2,LWIN_LEVEL2,SWIN_LEVEL2,LWOUT_LEVEL2,SWOUT_LEVEL2,RN_LEVEL2,WD_LEVEL2,WS_LEVEL2,SNOWD_DISTANCE_COR_LEVEL2,COSMOS_VWC,D86_75M,G1_LEVEL2,G2_LEVEL2,STP_TSOIL2_LEVEL2,STP_TSOIL5_LEVEL2,STP_TSOIL10_LEVEL2,STP_TSOIL20_LEVEL2,STP_TSOIL50_LEVEL2,TDT1_TSOIL_LEVEL2,TDT2_TSOIL_LEVEL2,TDT1_VWC_LEVEL2,TDT2_VWC_LEVEL2,PE_LEVEL2_1H,,,TimeStamp,DOY,h2o_flux,sonic_temperature,air_temperature,air_pressure,ET,water_vapor_density,specific_humidity,RH,VPD,Tdew,max_wind_speed,wind_dir,wind_speed,ALB_1_1_1,LWIN_1_1_1,LWOUT_1_1_1,P_RAIN_1_1_1,RH_1_1_1,RN_1_1_1,SHF_1_1_1,SHF_2_1_1,SHF_3_1_1,SWC_1_1_1,SWC_1_1_2,SWC_1_1_3,SWC_1_1_4,SWIN_1_1_1,SWOUT_1_1_1,TA_1_1_1,TS_2_1_1,TS_2_1_2,TS_2_1_3,TS_2_1_4
01/07/2021 21:00,0,10.676,83.9,14.88,1011.454,365.3,-0.737,388.1,0.513,-24.05,128.87786,1.566,,24.7,16.13468,-2.50673,1.77262,17.34,17.37,17.29,16.46,14.47,17.62,17.22,24.4,22.83,-0.00108,,,01/07/2021 21:00,182.8748,0.0521124,291.777,290.465,101222,0.00337689,0.0106932,0.0088551,72.7619,536.584,285.491,2.19809,105.871,1.03471,-0.000866667,361.457,404.383,0,82.14,-41.45,NaN,NaN,-13.1729,0.279033,0.332,0.2662,0.2662,2.23533,-0.00216667,288.674,296.488,294.336,295.404,296.49
01/07/2021 21:30,0,10.132,82.1,14.38,1011.482,358.3,-2.012,384.2,0.19,-28.102,106.11034,1.262,,,,-4.2044,0.49474,17.13,17.19,17.15,16.44,14.49,17.51,17.11,24.28,22.83,,,,01/07/2021 21:30,182.8956,-0.025828,291.227,289.98,101225,-0.00167365,0.0102018,0.00843159,71.4609,545.23,284.752,2.81851,90.0321,1.05525,-0.0013,353.233,400.127,0,81.4567,-45.7943,NaN,NaN,-14.4355,0.2792,0.332033,0.2667,0.2667,1.7981,-0.00286667,288.107,295.776,294.248,294.805,295.771
01/07/2021 22:00,0,10.183,85.5,13.8,1011.529,355.4,-1.953,380.7,0.344,-27.597,129.55282,0.933,,22.3,16.90502,-6.55906,-0.971,16.91,17,17.01,16.41,14.51,17.37,17,24.34,22.78,-0.00724,,,01/07/2021 22:00,182.9165,0.00500824,290.83,289.584,101231,0.000324534,0.0102163,0.0084316,73.2855,497.694,284.753,1.3262,119.41,0.604028,-0.00173333,350.213,397.513,0,82.7233,-46.111,NaN,NaN,-15.8233,0.279767,0.332067,0.267,0.267,1.8125,-0.0031,287.713,295.114,294.141,294.239,295.098
01/07/2021 22:30,0,10.382,89.4,13.39,1011.582,353.9,-1.662,379,0.623,-27.385,177.06433,0.886,,,,-8.17094,-2.3533,16.7,16.82,16.87,16.36,14.53,17.26,16.89,24.34,22.83,,,,01/07/2021 22:30,182.9373,0.0278156,290.55,289.289,101237,0.00180245,0.0103653,0.00854592,75.6921,444.401,284.957,1.77027,158.202,0.577837,-0.0016,349.193,395.43,0,86.0633,-44.8387,NaN,NaN,-15.9284,0.28,0.332167,0.267,0.267,1.89723,-0.00293333,287.323,294.586,294.023,293.748,294.553
01/07/2021 23:00,0,10.429,92,13,1011.378,349.7,-1.827,377.3,0.672,-30.099,165.56126,0.853,,19.3,18.04458,-9.24227,-3.27959,16.52,16.65,16.74,16.33,14.55,17.12,16.79,24.34,22.48,-0.01253,,,01/07/2021 23:00,182.9581,-0.0213516,290.181,288.916,101215,-0.00138358,0.0104192,0.00858133,77.8195,395.962,285.016,1.59331,145.168,0.478472,-0.00146667,345.017,393.147,0,87.9433,-46.9053,NaN,NaN,-16.1273,0.28,0.332367,0.267,0.267,1.80217,-0.0025,286.998,294.093,293.899,293.301,294.049
01/07/2021 23:30,0,10.479,92.9,12.92,1011.157,348.6,-1.448,376.9,0.992,-30.74,181.804,1.172,,,,-10.14749,-4.10729,16.34,16.49,16.61,16.28,14.57,17.02,16.68,24.4,22.71,,,,01/07/2021 23:30,182.979,-0.0203342,289.963,288.708,101194,-0.00131765,0.0103577,0.00852597,78.3425,381.499,284.915,2.05043,163.179,0.934513,-0.0016,342.943,390.923,0,89.29,-46.795,NaN,NaN,-16.5757,0.28,0.3325,0.267,0.267,1.82373,-0.00203333,286.678,293.633,293.763,292.868,293.575
02/07/2021 00:00,0,10.374,94.1,12.55,1011.073,349,-1.736,375.6,0.689,-29.025,156.93201,0.842,,19.2,18.08658,-10.41473,-4.48158,16.2,16.35,16.49,16.23,14.59,16.89,16.59,24.34,22.71,-0.01289,,,02/07/2021 00:00,183,-0.0042596,289.787,288.534,101183,-0.000276022,0.010346,0.00851211,79.0823,364.392,284.889,1.69426,105.479,0.593931,-0.00166667,343.73,389.64,0,89.9,-44.8853,NaN,NaN,-17.1099,0.28,0.332633,0.267,0.267,1.6499,-0.00236667,286.499,293.177,293.611,292.466,293.107
02/07/2021 00:30,0,10.47,94.5,12.63,1010.863,349,-1.383,374,0.884,-27.267,168.39524,0.618,,,,-10.65568,-4.51726,16.05,16.22,16.37,16.18,14.61,16.78,16.5,24.28,22.78,,,,02/07/2021 00:30,183.0208,-0.0085126,289.784,288.538,101165,-0.000551616,0.0102902,0.00846764,78.6367,372.251,284.808,0.916829,103.218,0.201346,-0.0014,343.973,388.683,0,91.11,-43.3073,NaN,NaN,-17.3016,0.280033,0.332933,0.267033,0.267033,1.87993,-0.00296667,286.238,292.79,293.475,292.127,292.705
02/07/2021 01:00,0,10.212,94.2,12.28,1010.69,348.3,-1.251,372.5,0.934,-26.385,331.65299,0.547,,20,17.75839,-11.04794,-4.97142,15.91,16.09,16.27,16.12,14.62,16.69,16.42,24.34,22.94,-0.01296,,,02/07/2021 01:00,183.0416,0.0364254,289.664,288.426,101146,0.00236037,0.0102331,0.00841861,78.7338,367.902,284.717,1.09871,353.615,0.234447,-0.0013,343.23,387.667,0,90.56,-43.1277,NaN,NaN,-17.0497,0.280167,0.332967,0.267067,0.267067,1.78633,-0.00253333,286.245,292.459,293.309,291.818,292.373
02/07/2021 01:30,0,10.333,94.2,12.47,1010.55,349.5,-0.736,372.3,1.13,-24.666,350.29714,0.467,,,,-11.78803,-5.75005,15.78,15.96,16.16,16.06,14.63,16.59,16.34,24.34,22.48,,,,02/07/2021 01:30,183.0624,0.0410253,289.357,288.118,101132,0.00265844,0.0102549,0.00842881,80.3944,332.523,284.734,1.14064,274.896,0.116133,-0.000966667,344.14,386.553,0,91.7833,-41.1747,NaN,NaN,-16.952,0.280167,0.333,0.2671,0.2671,1.76437,-0.00153333,285.985,292.136,293.153,291.543,292.04
02/07/2021 02:00,0,10.309,94.1,12.45,1010.626,351.4,-0.647,372.4,1.04,-22.687,304.46082,0.695,,26,15.76013,-11.97174,-6.17604,15.66,15.85,16.05,16.01,14.65,16.5,16.25,24.34,22.6,-0.00948,,,02/07/2021 02:00,183.0833,-0.000456921,289.333,288.093,101140,-2.96E-05,0.0102668,0.00843731,80.6119,328.298,284.75,1.38894,258.063,0.220746,-0.00116667,346.39,386.033,0,92.83,-38.3373,NaN,NaN,-16.9455,0.2805,0.333,0.267067,0.267067,1.87127,-0.00226667,285.824,291.838,293.003,291.281,291.736
02/07/2021 02:30,0,10.13,93.5,12.27,1010.55,354.8,-0.505,373.7,0.949,-20.354,326.82817,0.393,,,,-11.45496,-6.17539,15.56,15.75,15.96,15.96,14.66,16.4,16.17,24.4,22.54,,,,02/07/2021 02:30,183.1041,0.0640793,289.383,288.159,101132,0.00415234,0.0101297,0.00832656,79.2141,353.474,284.55,1.20677,247.559,0.271787,-0.00166667,352.11,386.593,0,91.72,-33.3487,NaN,NaN,-16.5222,0.280433,0.333,0.267167,0.267167,1.68043,-0.0015,285.931,291.59,292.862,291.054,291.492
02/07/2021 03:00,0,9.843,92.4,12,1010.404,349.1,-1.151,371.3,0.693,-24.044,11.46455,0.678,,25.7,15.84415,-11.48664,-6.10248,15.47,15.66,15.87,15.9,14.67,16.32,16.11,24.34,22.71,-0.00803,,,02/07/2021 03:00,183.1249,0.0610896,289.108,287.912,101118,0.00395861,0.0099241,0.00815082,78.7853,355.063,284.228,0.726172,43.9582,0.276161,-0.002,344.01,384.56,0,91.0867,-39.6423,NaN,NaN,-16.2329,0.280433,0.333,0.267067,0.267067,1.47907,-0.0015,285.71,291.369,292.712,290.853,291.263
02/07/2021 03:30,0,9.727,92.4,11.81,1010.384,352,-0.431,371.2,0.882,-20.513,37.92108,0.59,,,,-11.8473,-6.39038,15.37,15.57,15.78,15.85,14.68,16.24,16.04,24.4,22.31,,,,02/07/2021 03:30,183.1458,-0.0237681,288.823,287.67,101117,-0.00154017,0.00957829,0.00785893,77.1689,376.211,283.682,1.89161,44.6761,0.512514,-0.0012,348.88,383.837,0,89.4733,-33.898,NaN,NaN,-16.6352,0.280833,0.333,0.267033,0.267033,1.6022,-0.00276667,285.412,291.132,292.582,290.629,291.018
02/07/2021 04:00,0,9.875,94.1,11.76,1010.368,352.7,1.617,371.5,1.179,-18.362,32.41953,0.486,,29.3,14.92024,-11.78095,-6.47814,15.29,15.48,15.7,15.79,14.69,16.17,15.96,24.34,22.65,-0.00564,,,02/07/2021 04:00,183.1666,0.0563334,288.745,287.542,101115,0.0036504,0.0100019,0.00820477,81.2166,306.959,284.326,1.67001,19.6836,0.509874,0.0508333,348.577,383.223,0,92.03,-33.2123,NaN,NaN,-16.8853,0.2807,0.333033,0.267,0.267,2.0833,0.138967,285.429,290.895,292.433,290.397,290.771
02/07/2021 04:30,0,10.203,96.5,11.88,1010.29,361.2,8.46,374.4,2.549,-7.289,99.10733,0.26,,,,-10.95921,-6.29812,15.23,15.41,15.63,15.74,14.69,16.09,15.91,24.28,22.65,,,,02/07/2021 04:30,183.1874,0.0407516,288.82,287.605,101107,0.0026407,0.0100946,0.00828356,81.6565,300.98,284.468,0.997964,25.9987,0.263602,0.516467,358.613,385.093,0,93.7333,-25.124,NaN,NaN,-16.2906,0.280733,0.3332,0.267,0.267,3.9898,2.11777,285.382,290.701,292.307,290.219,290.582
02/07/2021 05:00,0,10.443,97.3,12.12,1010.31,362.4,18.24,376.8,4.384,-0.544,191.01183,0.283,,27.5,15.3601,-9.13181,-5.4454,15.22,15.38,15.57,15.7,14.7,16.03,15.85,24.28,22.65,0.00394,,,02/07/2021 05:00,183.2083,0.0662075,288.95,287.724,101108,0.00429025,0.0101796,0.00835713,81.7465,301.82,284.601,1.00209,201.394,0.388722,0.802767,361.213,387.027,0,93.5867,-25.131,NaN,NaN,-14.715,0.280533,0.333633,0.267,0.267,6.62907,5.3849,285.559,290.624,292.182,290.15,290.451
02/07/2021 05:30,0,10.433,95.7,12.37,1010.227,358.6,37.77,379,8.28,9.09,157.59878,0.979,,,,-7.51557,-4.51335,15.23,15.35,15.52,15.65,14.71,16,15.82,24.34,22.65,,,,02/07/2021 05:30,183.2291,0.0509777,289.126,287.89,101100,0.00330336,0.0102482,0.00841924,81.4661,309.763,284.712,1.98459,136.56,0.860042,0.972867,357.427,388.44,0,93.0167,-31.4117,NaN,NaN,-13.0244,0.280467,0.333933,0.267,0.267,12.0043,11.7591,285.785,290.55,292.048,290.15,290.45
02/07/2021 06:00,0,10.521,95.2,12.59,1010.018,353.7,70.22,381.3,14.6,28.02,173.2416,1.277,,23.4,16.53826,-5.22848,-3.27788,15.26,15.35,15.49,15.6,14.71,15.96,15.8,24.28,22.6,0.02109,,,02/07/2021 06:00,183.2499,0.113745,289.384,288.141,101079,0.00737066,0.0102815,0.00845599,80.4914,331.363,284.774,2.96945,148.74,1.11005,1.05593,349.077,390.757,0,92.1,-43.677,NaN,NaN,-11.4185,0.280267,0.333967,0.267,0.267,22.199,23.496,286.012,290.556,291.913,290.149,290.45
02/07/2021 06:30,0,10.731,94.6,13.01,1010.137,354.6,98.9,384.9,20.32,48.28,155.12908,0.978,,,,-2.39023,-1.72538,15.33,15.38,15.47,15.57,14.71,15.95,15.8,24.17,22.54,,,,02/07/2021 06:30,183.2707,0.145357,289.681,288.429,101090,0.00941912,0.0103348,0.00850766,79.5022,354.679,284.867,3.0253,140.123,1.15361,1.0866,349.22,394.557,0,90.39,-48.734,NaN,NaN,-9.08831,0.2802,0.334,0.267,0.267,31.0493,33.7273,286.419,290.674,291.803,290.188,290.555
02/07/2021 07:00,0,10.847,92.6,13.53,1010.26,353.5,167.4,390.6,33.42,96.88,138.27862,1.193,,21.4,17.22413,0.62659,-0.08923,15.42,15.44,15.48,15.53,14.71,15.95,15.8,24.46,22.54,0.06136,,,02/07/2021 07:00,183.2916,0.23154,289.868,288.601,101102,0.0150038,0.0104574,0.00861316,79.6125,356.669,285.055,2.83253,118.681,1.32989,1.11223,345.99,400.843,0,89.5433,-61.2567,NaN,NaN,-6.13153,0.28,0.334,0.267,0.267,51.1897,56.9833,286.765,290.87,291.699,290.402,290.778
02/07/2021 07:30,0,10.977,89.6,14.26,1010.305,349.6,295.1,399.4,58.2,187.1,131.95957,1.48,,,,5.85915,2.36219,15.59,15.53,15.51,15.51,14.72,16,15.83,24.4,22.37,,,,02/07/2021 07:30,183.3124,0.309384,290.052,288.78,101106,0.0200481,0.0104836,0.00863986,78.9496,372.52,285.102,3.72092,118.455,1.42924,1.13247,338.49,411.477,0,87.6333,-85.2153,NaN,NaN,-1.1474,0.28,0.334,0.267,0.267,87.376,99.0153,287.228,291.275,291.609,290.846,291.229
02/07/2021 08:00,0,11.013,85.3,15.12,1010.551,354.4,348.1,407.1,67.09,228.31,128.19558,1.536,,20.7,17.4852,13.52392,5.69192,15.88,15.72,15.58,15.5,14.72,16.06,15.89,24.34,22.54,0.16668,,,02/07/2021 08:00,183.3332,0.685578,290.738,289.466,101128,0.0444254,0.0104326,0.00861627,75.3732,455.349,285.064,3.60219,114.873,1.4567,1.133,339.397,423.817,0,83.7413,-99.34,NaN,NaN,7.49637,0.2794,0.334,0.2662,0.2662,107.46,121.787,287.985,291.991,291.55,291.68,292.058
02/07/2021 08:30,0,10.931,80.8,15.89,1010.544,351.5,513.5,417.3,99.7,348,136.79364,1.836,,,,21.37066,8.97726,16.22,15.95,15.69,15.5,14.72,16.18,15.96,24.4,22.71,,,,02/07/2021 08:30,183.3541,0.986236,291.406,290.131,101128,0.0639081,0.0104156,0.008622,72.3045,534.175,285.074,3.80378,140.834,1.70572,1.12457,334.303,435.973,0,80.0023,-120.253,NaN,NaN,14.4351,0.279,0.334,0.266,0.266,143.903,161.877,288.696,292.767,291.488,292.56,293.019
02/07/2021 09:00,0,10.722,76.57,16.46,1010.681,355.8,457.3,419.3,86.4,307.4,155.31821,1.841,,22.9,16.70194,29.32878,12.37739,16.59,16.22,15.84,15.5,14.71,16.32,16.07,24.23,22.48,0.26518,,,02/07/2021 09:00,183.3749,1.12532,291.996,290.76,101140,0.0729209,0.0100569,0.00834079,67.2358,657.598,284.577,4.06892,134.305,1.7536,1.11603,335.573,445.287,0,74.162,-127.563,NaN,NaN,21.1121,0.2789,0.334,0.266,0.266,150.033,167.367,289.555,293.631,291.45,293.563,294.16
02/07/2021 09:30,0,10.4,71.77,17.03,1010.771,358.6,581.1,427.2,110.1,402.4,156.24927,1.937,,,,35.76787,15.17006,16.9,16.47,16,15.52,14.7,16.5,16.19,24.46,22.19,,,,02/07/2021 09:30,183.3957,1.10403,292.508,291.267,101143,0.0715414,0.0100522,0.00835115,65.2052,721.018,284.596,4.48217,166.981,1.60095,1.10567,338.527,458.557,0,71.5103,-139.807,NaN,NaN,23.5698,0.2782,0.334,0.265167,0.265167,185.143,204.477,290.122,294.573,291.468,294.452,295.218
02/07/2021 10:00,0,10.759,71.76,17.6,1010.611,357.9,565.8,430.1,105.8,387.8,176.59163,1.975,,20.9,17.4094,44.09914,19.14915,17.3,16.78,16.19,15.56,14.69,16.7,16.33,24.23,22.24,0.32614,,,02/07/2021 10:00,183.4165,1.07274,292.993,291.738,101133,0.0695133,0.0101396,0.00843871,63.9626,769.139,284.751,4.51512,154.336,1.96559,1.09833,338.203,463.69,0,70.374,-143.313,NaN,NaN,27.671,0.278,0.334,0.265,0.265,177.873,195.387,290.576,295.734,291.55,295.563,296.492
02/07/2021 10:30,0,11.027,71.22,18.14,1010.472,365.8,714.7,439.6,134.9,506,170.01276,2.169,,,,49.91802,22.57908,17.66,17.08,16.4,15.6,14.68,16.93,16.48,24.4,22.08,,,,02/07/2021 10:30,183.4374,1.16826,293.54,292.249,101120,0.0757031,0.0103896,0.0086642,63.5919,802.252,285.147,5.97526,157.373,1.99096,1.08797,345.45,478.287,0,69.7047,-152.953,NaN,NaN,29.0733,0.2773,0.334,0.2649,0.2649,233.69,253.133,291.117,296.714,291.614,296.447,297.458
02/07/2021 11:00,0,11.194,68.63,19.02,1010.35,364.2,898,454.3,169.7,638.2,172.21096,2.372,,27.1,15.46362,71.40943,30.71024,18.38,17.56,16.65,15.67,14.68,17.2,16.69,24.23,22.19,0.46468,,,02/07/2021 11:00,183.4582,1.6413,294.097,292.794,101106,0.106356,0.0104423,0.00872594,61.8991,868.5,285.252,6.4277,143.938,2.07822,1.07957,335.99,500.127,0,67.623,-185.893,NaN,NaN,36.9609,0.276867,0.334,0.2642,0.2642,283.783,305.247,291.859,298.28,291.75,297.929,298.979
02/07/2021 11:30,0,11.256,69.13,18.99,1010.11,364.1,707,446.3,130.7,494.1,152.35639,2.282,,,,74.71247,35.89171,18.84,18.04,16.99,15.76,14.67,17.54,16.92,24.34,22.08,,,,02/07/2021 11:30,183.479,1.61355,294.503,293.192,101078,0.104558,0.010475,0.00876785,60.6621,919.098,285.32,5.13486,134.211,2.09593,1.07587,340.187,492.53,0,66.3273,-169.35,NaN,NaN,40.7807,0.2761,0.333967,0.264,0.264,225.77,242.27,292.217,299.8,291.921,299.369,300.532
02/07/2021 12:00,0,11.498,68.89,19.41,1009.78,354.4,784,451.4,145.2,541.8,158.29622,2.35,,20,17.75839,76.46398,37.36943,19.09,18.31,17.27,15.85,14.66,17.83,17.11,24.28,21.96,0.41952,,,02/07/2021 12:00,183.4999,2.26232,294.914,293.58,101052,0.146598,0.0106255,0.00890862,60.1553,953.534,285.557,6.1014,136.96,2.45127,1.05797,325.143,501.257,0,65.9723,-191.497,NaN,NaN,39.4004,0.276,0.333267,0.263967,0.263967,282.967,298.17,292.529,300.597,292.144,300.008,301.291
02/07/2021 12:30,0,11.402,66.03,19.99,1009.703,356.7,854,457.9,158.3,594.5,163.42011,2.865,,,,85.64417,43.94519,19.51,18.65,17.53,15.97,14.65,18.12,17.35,24.11,22.13,,,,02/07/2021 12:30,183.5207,2.66548,295.38,294.048,101039,0.172723,0.0105754,0.00888171,58.2627,1028.05,285.509,7.09097,151.903,2.96681,1.03853,328.973,517.763,0,63.654,-201.383,NaN,NaN,45.5896,0.275667,0.333,0.263067,0.263067,320.003,332.583,293.17,302.002,292.396,301.218,302.551
02/07/2021 13:00,0,11.431,66.94,19.8,1009.52,362.2,668.4,449.9,123.3,457.4,152.86643,2.19,,25.1,16.01649,80.78322,47.11491,19.9,19.02,17.81,16.09,14.65,18.42,17.62,24.34,21.9,0.42744,,,02/07/2021 13:00,183.5415,2.05485,295.54,294.188,101025,0.133154,0.0107273,0.00901557,58.624,1027.9,285.734,5.6785,137.644,2.2866,1.03837,339.12,504.623,0,63.9897,-173.427,NaN,NaN,46.0946,0.275,0.333,0.263,0.263,235.923,243.643,293.241,303.154,292.675,302.015,303.607
02/07/2021 13:30,0,11.681,69.17,19.61,1009.426,366.9,464,438.7,84.8,307.4,143.868,2.342,,,,64.26656,40.80917,19.87,19.14,18.04,16.22,14.64,18.63,17.81,24.23,22.19,,,,02/07/2021 13:30,183.5624,1.01925,295.647,294.27,101012,0.0660472,0.010912,0.00917542,59.3494,1015,285.999,5.31803,109.437,2.06779,1.04613,349.46,483.58,0,65.07,-141.38,NaN,NaN,37.4668,0.275,0.332867,0.263,0.263,162.513,169.32,293.232,303.198,292.982,302.028,303.65
02/07/2021 14:00,0,11.809,71.13,19.32,1009.272,387.7,250.2,427.3,47.2,163.4,113.35433,2.036,,22.4,16.87066,45.69203,31.4848,19.62,19.07,18.16,16.34,14.64,18.73,17.88,24.23,22.19,0.20129,,,02/07/2021 14:00,183.5832,0.607922,295.717,294.315,101002,0.0393934,0.0111052,0.0093411,60.2446,995.356,286.269,4.81446,95.7486,1.95787,1.07673,379.677,461.517,0,66.7687,-88.78,NaN,NaN,25.0663,0.275033,0.332067,0.263,0.263,83.4203,89.8323,293.055,302.442,293.307,301.387,302.898
02/07/2021 14:30,0,11.698,71.55,19.06,1009.042,394.8,69.01,415.7,15.51,32.6,130.43777,1.645,,,,31.01561,22.89265,19.28,18.89,18.17,16.45,14.63,18.73,17.88,23.94,22.08,,,,02/07/2021 14:30,183.604,0.376878,295.718,294.331,100979,0.0244217,0.0109798,0.00923769,59.5074,1014.84,286.096,4.61615,113.725,1.54747,0.923,390.31,443.013,0,66.4783,-51.437,NaN,NaN,14.152,0.2754,0.332,0.263133,0.263133,28.108,26.3027,293.005,301.289,293.626,300.347,301.746
02/07/2021 15:00,0,11.35,68.77,19.22,1008.812,395.6,91.3,414.8,21.19,50.91,139.70283,2.449,,20.5,17.56198,20.51704,15.7593,18.9,18.63,18.1,16.53,14.63,18.64,17.8,24.17,21.9,0.06021,,,02/07/2021 15:00,183.6249,0.340418,295.971,294.604,100958,0.0220591,0.0108093,0.00910387,57.6656,1078.88,285.871,5.44599,125.46,2.13836,1.00777,390.317,439.21,0,64.846,-49.6103,NaN,NaN,6.88813,0.275933,0.332,0.263967,0.263967,41.7697,41.9147,293.179,300.066,293.887,299.233,300.46
02/07/2021 15:30,0,11.493,72.45,18.55,1008.889,393.9,63.8,411.7,12.5,33.5,135.6882,1.588,,,,16.88899,12.58692,18.65,18.43,18,16.6,14.65,18.54,17.72,24.05,21.96,,,,02/07/2021 15:30,183.6457,0.0312957,295.317,293.945,100957,0.00202796,0.0108926,0.00915387,60.3726,969.881,285.955,4.76915,143.706,0.861056,1.0921,390.633,434.373,0,65.0423,-46.2923,NaN,NaN,4.19824,0.276,0.3319,0.264,0.264,24.8877,26.957,293.074,299.237,294.099,298.438,299.531
02/07/2021 16:00,0,12.104,81.9,17.36,1008.86,384.9,125.1,409.3,24.49,76.21,40.60506,1.837,,27.9,15.25876,12.8549,10.46196,18.44,18.26,17.9,16.64,14.65,18.47,17.66,24.17,22.08,0.06171,,,02/07/2021 16:00,183.6665,0.173847,293.971,292.491,100962,0.0112653,0.0118564,0.00991855,71.5505,636.337,287.179,3.7587,358.127,1.17398,1.09113,379.673,429.8,0,80.3027,-54.9013,NaN,NaN,1.45992,0.276,0.3314,0.264067,0.264067,42.3487,46.541,290.866,298.507,294.232,297.835,298.736
02/07/2021 16:30,0,12.472,79.04,18.46,1008.702,382.4,167.5,416.4,32.59,100.91,42.56052,1.195,,,,15.04569,11.00263,18.35,18.16,17.81,16.66,14.67,18.38,17.62,24.23,21.78,,,,02/07/2021 16:30,183.6873,-0.0635216,294.944,293.487,100943,-0.0041162,0.0115935,0.00973234,65.9975,808.997,286.886,2.93309,30.7126,1.01519,1.10657,374.337,436.793,0,73.9907,-68.8903,NaN,NaN,1.94941,0.276133,0.3312,0.264167,0.264167,54.82,60.6327,291.914,298.128,294.333,297.502,298.247
02/07/2021 17:00,0,13.032,82.2,18.54,1008.662,380.5,174.1,418.1,32.51,103.99,9.47089,1.236,,21.2,17.29753,17.77123,12.18025,18.35,18.12,17.76,16.68,14.68,18.33,17.62,24.17,21.96,0.09481,,,02/07/2021 17:00,183.7082,0.698006,294.994,293.446,100938,0.0452308,0.0123185,0.0103439,70.2955,704.923,287.821,3.10751,348.728,1.28648,1.11747,370.93,438.77,0,78.2977,-75.072,NaN,NaN,4.55704,0.276133,0.3313,0.264433,0.264433,56.726,63.4237,292.004,298.043,294.35,297.444,298.13
02/07/2021 17:30,0,12.857,77.9,19.22,1008.457,381.7,145.1,419,27.91,79.89,118.01034,1.347,,,,17.57534,12.43282,18.32,18.09,17.73,16.69,14.7,18.29,17.59,24.11,21.84,,,,02/07/2021 17:30,183.729,0.933988,295.956,294.478,100919,0.0605224,0.0116838,0.00984436,62.79,940.949,287.058,3.01815,85.8837,0.966245,1.08247,372.42,438.653,0,71.7693,-70.7953,NaN,NaN,5.74879,0.276033,0.331,0.264733,0.264733,49.5523,53.5807,292.859,297.906,294.35,297.309,297.989
02/07/2021 18:00,0,11.568,69.27,19.42,1008.163,378,122.5,416.7,24.25,59.55,133.10478,1.682,,25.5,15.90095,15.7027,11.50905,18.26,18.05,17.7,16.69,14.71,18.25,17.58,24.05,21.9,0.07899,,,02/07/2021 18:00,183.7498,0.304154,296.069,294.672,100891,0.0197092,0.01102,0.00929066,58.5568,1060.61,286.17,3.20421,112.674,1.5585,1.05567,368.2,433.983,0,65.49,-68.576,NaN,NaN,4.42456,0.276133,0.331067,0.264767,0.264767,41.8197,44.1143,293.316,297.668,294.35,297.053,297.747
02/07/2021 18:30,0,11.677,70.5,19.28,1008.125,375,98.1,414.3,19.3,39.5,129.38904,1.536,,,,13.01964,10.26681,18.17,17.99,17.67,16.7,14.72,18.23,17.56,24.23,21.96,,,,02/07/2021 18:30,183.7707,0.29477,295.992,294.56,100886,0.0191011,0.0113125,0.00953544,60.5052,1003.79,286.565,2.89601,110.164,1.31894,1.0488,363.66,430.75,0,67.601,-69.2033,NaN,NaN,3.00999,0.2762,0.331033,0.264967,0.264967,33.825,35.4673,293.187,297.35,294.35,296.723,297.421
02/07/2021 19:00,0,12.332,76.73,18.77,1008.133,375,63.52,410.9,12.75,14.87,114.51964,2.456,,21.7,17.11575,10.55173,8.73798,18.06,17.9,17.62,16.7,14.73,18.16,17.51,23.94,21.9,0.0514,,,02/07/2021 19:00,183.7915,-0.0930609,295.439,293.888,100889,-0.00603035,0.0123063,0.0103542,68.443,769.544,287.829,4.26962,94.2653,1.97713,1.03707,365.767,424.223,0,75.372,-59.9407,NaN,NaN,0.952011,0.276233,0.331067,0.264967,0.264967,22.459,23.3077,292.529,296.956,294.35,296.375,297.03
02/07/2021 19:30,0,12.681,82,18.12,1007.984,371.4,39.25,406.5,7.895,-3.745,106.99993,2.227,,,,7.94885,7.11663,17.92,17.81,17.56,16.7,14.74,18.11,17.46,23.94,21.9,,,,02/07/2021 19:30,183.8123,0.074001,294.894,293.32,100875,0.00479527,0.0125277,0.0105228,72.0182,658.878,288.075,4.33378,90.4349,2.0166,0.980267,363.177,418.14,0,80.5997,-55.296,NaN,NaN,-1.8084,0.276433,0.3311,0.265,0.265,14.3407,14.0923,291.808,296.485,294.35,295.934,296.533
02/07/2021 20:00,0,12.481,84.5,17.35,1008.021,355.1,22.77,400.6,4.664,-27.394,111.41431,2.4,,19.9,17.79846,4.48161,5.32285,17.76,17.68,17.49,16.69,14.76,18.02,17.41,23.87,21.96,0.00995,,,02/07/2021 20:00,183.8332,-0.0485147,294.154,292.615,100879,-0.00314375,0.0123106,0.0103138,73.7554,591.537,287.767,4.9021,95.3851,2.14835,0.871567,343.143,410.76,0,82.8233,-67.1837,NaN,NaN,-5.16636,0.276933,0.331033,0.265,0.265,9.10107,8.0413,291.023,295.946,294.35,295.429,295.978
