filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,rand_err_Tau,H,qc_H,rand_err_H,LE,qc_LE,rand_err_LE,co2_flux,qc_co2_flux,rand_err_co2_flux,h2o_flux,qc_h2o_flux,rand_err_h2o_flux,H_strg,LE_strg,co2_strg,h2o_strg,co2_v-adv,h2o_v-adv,co2_molar_density,co2_mole_fraction,co2_mixing_ratio,co2_time_lag,co2_def_timelag,h2o_molar_density,h2o_mole_fraction,h2o_mixing_ratio,h2o_time_lag,h2o_def_timelag,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u*,TKE,L,(z-d)/L,bowen_ratio,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,un_LE,LE_scf,un_co2_flux,co2_scf,un_h2o_flux,h2o_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,co2_spikes,h2o_spikes,head_detect_LI-7200,t_out_LI-7200,t_in_LI-7200,aux_in_LI-7200,delta_p_LI-7200,chopper_LI-7200,detector_LI-7200,pll_LI-7200,sync_LI-7200,mean_value_RSSI_LI-7200,u_var,v_var,w_var,ts_var,co2_var,h2o_var,w/ts_cov,w/co2_cov,w/h2o_cov,co2_mean,h2o_mean,auxiliary_input_1_mean,auxiliary_input_2_mean,auxiliary_input_3_mean,auxiliary_input_4_mean,vin_sf_mean,co2_mean,h2o_mean,dew_point_mean,avg_signal_strength_7200_mean,co2_signal_strength_7200_mean,h2o_signal_strength_7200_mean,delta_signal_strength_7200_mean,flowrate_mean,hit_power_mean,hit_vin_mean
2021-07-30T183000_AIU-2088.ghg,30/07/2021,19:00,211.792,1,18000,18000,-8.34E-02,0,8.46E-03,-9.51051,0,1.65028,9.61173,1,3.18739,2.97338,0,0.369096,0.216667,1,7.18E-02,-0.567493,-2.05578,0.136999,-4.63E-02,-8.55E-11,-3.13E-12,16.4575,410.096,416.335,0.2,0,601.419,14.9864,15.2144,0.1,0,290.698,289.321,99805.7,1.19505,1013.63,2.42E-02,1.40E-02,1.12E-02,1489.01,1831.83,9.33E-03,81.2855,342.817,286.072,-0.755742,-1.3657,1.55E-02,1.56094,9.58E-14,-5.20E-15,1.56094,4.91242,299.503,241.041,0.569389,-9999,0.26425,0.490354,169.151,1.93E-02,-0.989469,-2.97E-02,0,31.4204,-4.76817,10.7856,26.8577,40.9597,57.4466,86.0654,-8.27E-02,1.0095,-8.83595,1.01757,9.04926,1.06216,2.79938,1.06216,0.203988,1.06216,800000099,800000099,800000099,800000099,800000099,801000099,899999999,899999999,89999,89999,89,89,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,100,0.413076,0.448483,0.119149,1.75E-02,0.730697,1.41E-02,-7.29E-03,6.88E-02,5.01E-03,16.4586,601.461,2.40E-04,6.19E-03,-4.45E-03,3.61E-04,11.0751,410.092,14.9864,12.3365,104.812,105.246,104.378,0.867949,2.22E-04,2,10.6004
2021-07-30T190000_AIU-2088.ghg,30/07/2021,19:30,211.812,1,18000,18000,-5.19E-02,0,4.97E-03,-6.88758,0,1.56378,3.77782,1,3.69301,2.69757,0,0.398121,8.51E-02,1,8.32E-02,-1.49541,-3.1742,6.07E-02,-7.15E-02,1.96E-11,6.85E-13,16.5134,410.662,416.628,0.2,0,575.783,14.3189,14.5269,0.1,0,290.152,288.839,99824.3,1.19757,1013.25,2.42E-02,5.52E-03,1.07E-02,1423.25,1776.3,8.92E-03,80.1246,353.046,285.383,-0.133458,-1.46551,-1.84E-02,1.47169,-1.21E-14,1.19E-15,1.47169,3.63588,275.089,264.797,-0.714428,-9999,0.208156,0.241551,114.167,2.86E-02,-1.82316,-2.73E-02,0,34.3352,-5.2105,11.7862,29.3492,44.7594,62.7757,94.0494,-5.14E-02,1.0097,-6.58049,1.01784,3.55273,1.06336,2.53685,1.06336,8.00E-02,1.06336,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0.254441,0.169447,5.92E-02,3.68E-02,2.14699,4.88E-02,-5.42E-03,6.22E-02,1.96E-03,16.5145,575.82,2.38E-04,6.19E-03,-4.45E-03,3.60E-04,11.06,410.66,14.3188,11.6539,104.846,105.268,104.424,0.844013,2.20E-04,2,10.608
2021-07-30T193000_AIU-2088.ghg,30/07/2021,20:00,211.833,0,18000,18000,-3.96E-02,0,4.02E-03,-6.51233,0,0.808765,0.209802,2,1.91972,3.13302,0,0.425507,4.73E-03,2,4.32E-02,-1.09445,0.67473,0.32543,1.52E-02,4.03E-11,1.41E-12,16.6476,413.696,419.766,0.2,0,581.908,14.4605,14.6727,0.1,0,289.811,288.486,99851.9,1.1993,1013.32,2.41E-02,3.06E-04,1.08E-02,1437.66,1736.6,9.00E-03,82.7864,298.931,285.537,0.335289,-1.23191,-4.14E-02,1.2774,-2.74E-14,2.42E-15,1.2774,3.65689,255.181,285.225,-1.85717,-9999,0.181825,0.18649,80.4926,4.05E-02,-31.0404,-2.95E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-3.93E-02,1.00996,-6.41553,1.01786,0.197216,1.06382,2.94507,1.06382,4.44E-03,1.06382,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.195113,0.129319,4.85E-02,1.09E-02,2.94699,1.56E-02,-5.28E-03,7.21E-02,1.09E-04,16.6487,581.95,2.40E-04,6.19E-03,-4.44E-03,3.60E-04,11.0932,413.693,14.4605,11.7984,104.836,105.255,104.417,0.838143,2.22E-04,2,10.6023
2021-07-30T200000_AIU-2088.ghg,30/07/2021,20:30,211.854,0,18000,18000,-4.55E-02,0,4.46E-03,-7.63139,0,1.25713,6.9613,1,3.35202,4.83387,0,0.505979,0.156835,1,7.55E-02,0.816141,2.66164,0.241042,6.00E-02,-3.25E-11,-1.18E-12,16.7228,415.944,422.287,0.2,0,603.869,15.0199,15.249,0.1,0,290.126,288.749,99873.1,1.19821,1013.65,2.42E-02,1.02E-02,1.12E-02,1493.33,1766.08,9.35E-03,84.5563,272.748,286.116,2.18E-02,-1.39492,-3.91E-02,1.39564,-5.29E-14,-1.95E-15,1.39564,3.32861,269.519,270.896,-1.60711,-9999,0.194825,0.26633,84.5225,3.86E-02,-1.09626,-3.23E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-4.50E-02,1.00988,-7.13151,1.0181,6.53953,1.0645,4.54099,1.0645,0.147332,1.0645,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.236997,0.229501,6.62E-02,1.87E-02,2.11013,4.25E-02,-5.87E-03,0.111338,3.61E-03,16.7239,603.907,2.38E-04,6.18E-03,-4.44E-03,3.59E-04,11.1016,415.939,15.0199,12.3734,104.794,105.22,104.368,0.852322,2.19E-04,2,10.5968
2021-07-30T203000_AIU-2088.ghg,30/07/2021,21:00,211.875,0,18000,18000,-6.60E-02,0,6.85E-03,-8.34625,0,1.26823,-0.32144,1,2.04276,5.14176,0,0.437241,-7.24E-03,1,4.60E-02,0.884531,2.44249,0.153154,5.50E-02,-3.47E-12,-1.29E-13,16.7616,417.375,423.96,0.2,0,623.836,15.5339,15.779,0.1,0,290.46,289.034,99893.2,1.19704,1013.93,2.42E-02,-4.69E-04,1.16E-02,1544.49,1798.56,9.67E-03,85.8738,254.068,286.632,-7.58E-02,-1.57059,-5.50E-02,1.57338,-2.75E-14,-2.07E-16,1.57338,4.16201,272.822,267.237,-2.0018,-9999,0.234886,0.314249,135.466,2.41E-02,25.9652,-2.93E-02,0,31.1915,-4.73343,10.707,26.662,40.6613,57.028,85.4384,-6.54E-02,1.00966,-8.25746,1.01805,-0.302142,1.06387,4.83306,1.06387,-6.81E-03,1.06387,800000099,800000099,800000099,800000099,800000099,800001099,899999999,899999999,89999,89999,89,89,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,100,0.293038,0.239597,9.59E-02,9.85E-03,1.38472,8.12E-03,-6.80E-03,0.118673,-1.67E-04,16.7627,623.881,2.39E-04,6.19E-03,-4.45E-03,3.60E-04,11.11,417.371,15.5339,12.8888,104.756,105.191,104.321,0.869714,2.13E-04,2,10.5932
2021-07-30T210000_AIU-2088.ghg,30/07/2021,21:30,211.896,0,18000,18000,-0.109661,0,1.03E-02,-9.37856,0,2.17226,5.86E-02,2,1.73909,5.23832,0,1.03433,1.32E-03,2,3.92E-02,0.289451,1.29516,-0.151736,2.92E-02,2.46E-11,9.34E-13,16.6941,415.957,422.638,0.2,0,634.382,15.8065,16.0604,0.1,0,290.579,289.128,99911.8,1.19675,1014.09,2.42E-02,8.55E-05,1.18E-02,1571.75,1809.29,9.84E-03,86.8712,237.537,286.901,-0.714994,-1.80395,-1.12E-02,1.94051,-3.76E-14,1.47E-15,1.94051,7.40012,290.626,248.379,-0.330275,-9999,0.302707,0.577822,258.081,1.26E-02,-160.132,-2.55E-02,0,31.753,-4.81864,10.8998,27.142,41.3932,58.0546,86.9763,-0.108612,1.00966,-9.24752,1.01892,5.49E-02,1.06602,4.9139,1.06602,1.24E-03,1.06602,800000099,800000099,800000099,800000099,800000099,811000099,899999999,899999999,89999,89999,89,89,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,100,0.582193,0.421183,0.152269,2.15E-02,5.44625,7.31E-03,-7.62E-03,0.120718,3.04E-05,16.6952,634.427,2.41E-04,6.20E-03,-4.45E-03,3.60E-04,11.105,415.955,15.8065,13.1567,104.737,105.177,104.296,0.881007,2.09E-04,2,10.5948
2021-07-30T213000_AIU-2088.ghg,30/07/2021,22:00,211.917,0,18000,18000,-5.88E-02,0,6.18E-03,-2.06397,1,0.921984,0.213337,1,0.313083,4.32718,0,0.349749,4.81E-03,1,7.06E-03,1.08514,0.65586,-0.243995,1.48E-02,8.09E-11,3.12E-12,16.5956,413.676,420.379,0.2,0,639.664,15.9448,16.2032,0.1,0,290.944,289.478,99925.1,1.19541,1014.17,2.42E-02,3.12E-04,1.19E-02,1585.64,1850.16,9.93E-03,85.703,264.518,287.037,-0.352175,-1.52796,-3.24E-02,1.56836,-4.71E-14,4.88E-15,1.56836,4.69852,282.122,257.021,-1.18476,-9999,0.221817,0.351083,461.494,7.06E-03,-9.67468,-7.68E-03,0,31.4784,-4.77697,10.8055,26.9073,41.0353,57.5526,86.2242,-5.83E-02,1.00924,-2.02779,1.01682,0.201382,1.05936,4.08469,1.05936,4.54E-03,1.05936,800000099,800000099,800000099,800000099,800000099,800000199,899999999,899999999,89999,89999,89,89,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0.328307,0.290268,8.36E-02,1.25E-02,1.05958,3.17E-04,-1.67E-03,0.100473,1.12E-04,16.5967,639.712,2.42E-04,6.20E-03,-4.45E-03,3.60E-04,11.1,413.672,15.9448,13.2907,104.729,105.173,104.285,0.887278,2.02E-04,2,10.5983
2021-07-30T220000_AIU-2088.ghg,30/07/2021,22:30,211.937,0,18000,18000,-7.54E-02,0,7.24E-03,-8.68861,0,1.25452,3.05E-02,2,0.588133,4.61079,0,0.488298,6.87E-04,2,1.33E-02,-0.139683,-0.661239,0.246993,-1.49E-02,-7.08E-12,-2.69E-13,16.6941,415.985,422.665,0.2,0,634.297,15.8054,16.0593,0.1,0,290.886,289.433,99929.4,1.1957,1014.09,2.42E-02,4.45E-05,1.18E-02,1571.92,1844.87,9.84E-03,85.205,272.948,286.903,4.15E-02,-1.57496,-4.18E-02,1.57607,-6.80E-15,-4.24E-16,1.57607,4.61028,268.611,271.509,-1.5208,-9999,0.251123,0.328187,159.071,2.05E-02,-284.942,-2.85E-02,0,33.755,-5.12246,11.587,28.8533,44.0031,61.715,92.4602,-7.47E-02,1.00957,-8.57794,1.0178,2.87E-02,1.06298,4.33763,1.06298,6.47E-04,1.06298,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0.347552,0.218874,8.99E-02,1.34E-02,1.83037,4.96E-03,-7.07E-03,0.106654,1.59E-05,16.6952,634.342,2.37E-04,6.20E-03,-4.45E-03,3.60E-04,11.1332,415.98,15.8054,13.1585,104.744,105.185,104.302,0.883736,2.05E-04,2,10.596
2021-07-30T223000_AIU-2088.ghg,30/07/2021,23:00,211.958,0,18000,18000,-9.34E-02,0,9.25E-03,-19.7412,0,2.11332,-0.358351,1,2.42493,5.8754,0,0.874049,-8.08E-03,1,5.47E-02,-0.343997,-1.2365,0.586436,-2.79E-02,-8.60E-11,-3.17E-12,16.9311,421.464,428.119,0.2,0,624.479,15.545,15.7905,0.1,0,290.75,289.322,99940.1,1.19641,1013.94,2.42E-02,-5.23E-04,1.16E-02,1546.32,1831.89,9.68E-03,84.411,285.573,286.65,-7.10E-02,-1.54725,-3.01E-02,1.54917,-1.91E-14,-5.08E-15,1.54917,4.78285,272.887,267.373,-1.11457,-9999,0.279417,0.383832,96.445,3.38E-02,55.089,-5.82E-02,0,34.1253,-5.17864,11.7141,29.1698,44.4857,62.3919,93.4744,-9.25E-02,1.00989,-19.4972,1.01862,-0.336165,1.066,5.51165,1.066,-7.58E-03,1.066,800000099,800000099,800000099,800000099,800000099,800001099,899999999,899999999,89999,89999,89,89,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0.397965,0.261369,0.108328,2.12E-02,3.30178,9.83E-03,-1.61E-02,0.135408,-1.86E-04,16.9323,624.524,2.37E-04,6.20E-03,-4.45E-03,3.60E-04,11.1335,421.459,15.545,12.9068,104.76,105.195,104.324,0.870472,2.10E-04,2,10.5958
2021-07-30T230000_AIU-2088.ghg,30/07/2021,23:30,211.979,0,18000,18000,-8.47E-02,0,9.16E-03,-23.0711,0,2.16856,-1.37896,1,2.33752,5.88432,0,0.841598,-3.11E-02,1,5.27E-02,-0.103876,-1.39615,4.22E-02,-3.15E-02,2.52E-11,9.09E-13,16.957,421.858,428.391,0.2,0,613.033,15.2511,15.4873,0.1,0,290.689,289.288,99955.7,1.19686,1013.79,2.42E-02,-2.01E-03,1.14E-02,1517.46,1828.01,9.50E-03,83.0116,310.55,286.361,-0.265302,-1.53414,-3.11E-02,1.55722,-1.26E-14,1.48E-15,1.55722,4.57532,279.138,260.189,-1.14343,-9999,0.266019,0.370774,71.2188,4.58E-02,16.7307,-7.15E-02,0,33.8066,-5.13029,11.6047,28.8974,44.0704,61.8093,92.6016,-8.38E-02,1.01021,-22.8192,1.01949,-1.28974,1.06918,5.50358,1.06918,-2.91E-02,1.06918,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.387488,0.253573,0.100486,3.16E-02,4.10484,8.44E-03,-1.88E-02,0.13512,-7.14E-04,16.9581,613.078,2.37E-04,6.20E-03,-4.45E-03,3.61E-04,11.1,421.854,15.2511,12.6196,104.783,105.215,104.351,0.863853,2.17E-04,2,10.5996
2021-07-30T233000_AIU-2088.ghg,31/07/2021,00:00,212,0,18000,18000,-5.58E-02,0,5.50E-03,-12.5245,0,1.35066,-1.26611,1,0.910363,2.97532,0,0.621264,-2.85E-02,1,2.05E-02,-0.467753,-0.665727,4.95E-02,-1.50E-02,7.43E-11,2.66E-12,16.9738,422.32,428.8,0.2,0,607.343,15.1111,15.3429,0.7,0,290.525,289.138,99970.2,1.19772,1013.7,2.42E-02,-1.85E-03,1.13E-02,1503.81,1810.51,9.41E-03,83.06,306.702,286.223,0.155592,-1.47115,-4.76E-02,1.48012,-8.51E-14,4.38E-15,1.48012,4.34642,264.563,276.037,-1.84433,-9999,0.215761,0.301394,70.0023,4.66E-02,9.89215,-4.78E-02,0,32.519,-4.93488,11.1627,27.7967,42.3918,59.455,89.0745,-5.52E-02,1.01017,-12.4208,1.01918,-1.18526,1.06821,2.78533,1.06821,-2.67E-02,1.06821,800000099,800000099,800000099,800000099,800000099,800001099,899999999,899999999,89999,89999,89,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.303923,0.226019,7.28E-02,2.22E-02,4.79387,3.17E-03,-1.02E-02,6.83E-02,-6.55E-04,16.9749,607.389,2.40E-04,6.21E-03,-4.46E-03,3.61E-04,11.095,422.315,15.1111,12.482,104.798,105.23,104.365,0.865149,2.20E-04,2,10.599
2021-07-31T000000_AIU-2088.ghg,31/07/2021,00:30,212.021,0,18000,18000,-6.54E-02,0,6.74E-03,-15.6298,0,1.33131,-0.985191,1,0.569992,4.14904,0,0.506802,-2.22E-02,1,1.28E-02,-0.341753,0.444264,0.500561,1.00E-02,7.44E-11,2.65E-12,17.164,426.99,433.582,0.2,0,611.183,15.2045,15.4392,0.1,0,290.423,289.027,99970.5,1.19814,1013.75,2.42E-02,-1.44E-03,1.13E-02,1513.07,1797.81,9.47E-03,84.1617,284.743,286.317,0.151749,-1.64791,-4.24E-02,1.65543,1.85E-15,4.33E-15,1.65543,4.87378,264.689,275.261,-1.46819,-9999,0.233599,0.348965,71.1905,4.58E-02,15.8648,-5.51E-02,0,30.0202,-4.55568,10.305,25.6608,39.1344,54.8865,82.23,-6.47E-02,1.01032,-15.4541,1.02,-0.920146,1.07069,3.87511,1.07069,-2.07E-02,1.07069,800000099,800000099,800000099,800000099,800000099,800001199,899999999,899999999,89999,89999,89,89,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,100,0.335182,0.258482,0.104268,1.40E-02,1.84091,7.87E-04,-1.27E-02,9.50E-02,-5.09E-04,17.165,611.229,2.42E-04,6.21E-03,-4.46E-03,3.60E-04,11.09,426.984,15.2045,12.5757,104.79,105.222,104.357,0.865318,2.17E-04,2,10.5976
2021-07-31T003000_AIU-2088.ghg,31/07/2021,01:00,212.042,0,18000,18000,-0.108553,0,9.61E-03,-19.3353,0,1.58351,-0.779742,0,0.684044,5.28164,0,0.47094,-1.76E-02,0,1.54E-02,6.51E-02,-5.55E-02,-0.133718,-1.25E-03,-1.03E-11,-3.67E-13,17.1165,425.742,432.31,0.2,0,610.811,15.1928,15.4272,0.1,0,290.443,289.048,99971,1.19807,1013.74,2.42E-02,-1.14E-03,1.13E-02,1511.92,1800.22,9.46E-03,83.985,288.306,286.305,0.406999,-1.95284,-5.01E-02,1.99543,9.47E-15,-6.01E-16,1.99543,4.92419,258.089,281.773,-1.43797,-9999,0.301008,0.487904,123.125,2.65E-02,24.797,-5.29E-02,0,33.3236,-5.05699,11.4389,28.4845,43.4407,60.9262,91.2786,-0.107459,1.01018,-19.0866,1.02033,-0.728165,1.07083,4.93228,1.07083,-1.64E-02,1.07083,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0.484287,0.358146,0.133376,1.78E-02,1.36014,9.06E-04,-1.57E-02,0.120966,-4.02E-04,17.1177,610.857,2.40E-04,6.20E-03,-4.45E-03,3.59E-04,11.1232,425.74,15.1928,12.5636,104.788,105.22,104.356,0.864161,2.16E-04,2,10.5966
2021-07-31T010000_AIU-2088.ghg,31/07/2021,01:30,212.062,0,18000,18000,-0.128956,0,1.05E-02,-19.7052,0,1.7263,-9.46E-02,2,0.21926,5.94061,0,0.522472,-2.13E-03,2,4.94E-03,0.657612,0.385021,-0.285798,8.68E-03,-2.11E-11,-7.61E-13,16.9991,423.074,429.636,0.2,0,613.704,15.2738,15.5108,0.4,0,290.664,289.26,99974.7,1.1972,1013.79,2.42E-02,-1.38E-04,1.14E-02,1520,1824.76,9.51E-03,83.2985,304.763,286.387,0.496074,-2.09277,-6.34E-02,2.1517,2.97E-14,-1.24E-15,2.1517,5.35771,255.971,283.335,-1.68859,-9999,0.3282,0.573226,156.609,2.08E-02,208.295,-4.95E-02,0,33.3822,-5.06588,11.459,28.5346,43.5171,61.0333,91.4391,-0.127652,1.01022,-19.4052,1.02069,-8.83E-02,1.07163,5.54355,1.07163,-1.99E-03,1.07163,800000099,800000099,800000099,800000099,800000099,800001099,899999999,899999999,89999,89999,89,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.608514,0.380076,0.157861,2.12E-02,1.65038,3.28E-04,-1.60E-02,0.136067,-4.88E-05,17.0002,613.75,2.39E-04,6.20E-03,-4.45E-03,3.59E-04,11.1235,423.068,15.2738,12.6452,104.785,105.221,104.348,0.872707,2.17E-04,2,10.6
2021-07-31T013000_AIU-2088.ghg,31/07/2021,02:00,212.083,0,18000,18000,-7.24E-02,0,8.49E-03,-16.1642,0,1.47289,4.79E-02,1,0.117614,4.63873,0,0.418616,1.08E-03,1,2.65E-03,0.178763,-0.383386,-0.105288,-8.64E-03,-3.34E-11,-1.20E-12,16.9535,422.091,428.603,0.2,0,610.239,15.1931,15.4275,0.1,0,290.714,289.318,99979.4,1.19705,1013.75,2.42E-02,6.99E-05,1.13E-02,1512.08,1831.49,9.46E-03,82.5598,319.416,286.307,0.456507,-1.71731,-4.52E-02,1.77752,-2.65E-15,-1.97E-15,1.77752,5.31571,255.018,284.886,-1.45736,-9999,0.24595,0.473923,80.3484,4.06E-02,-337.68,-5.42E-02,0,30.6719,-4.65458,10.5287,26.2179,39.9839,56.078,84.015,-7.17E-02,1.01031,-15.9174,1.02025,4.47E-02,1.07124,4.33024,1.07124,1.01E-03,1.07124,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.526358,0.311945,0.109543,1.89E-02,1.34363,1.38E-04,-1.31E-02,0.106291,2.47E-05,16.9546,610.284,2.39E-04,6.21E-03,-4.46E-03,3.61E-04,11.09,422.088,15.1931,12.5649,104.793,105.231,104.355,0.87631,2.19E-04,2,10.6001
2021-07-31T020000_AIU-2088.ghg,31/07/2021,02:30,212.104,0,18000,18000,-0.164443,0,1.35E-02,-27.1482,0,1.98983,-1.22685,1,1.04292,4.52376,0,0.924843,-2.77E-02,1,2.35E-02,0.371513,-0.571392,-0.445634,-1.29E-02,2.79E-11,1.01E-12,16.7875,417.928,424.324,0.2,0,605.452,15.0728,15.3035,0.5,0,290.823,289.438,99978.4,1.1966,1013.68,2.42E-02,-1.79E-03,1.12E-02,1500.14,1845.56,9.39E-03,81.284,345.413,286.186,0.61172,-2.39191,-7.19E-02,2.46994,6.19E-15,1.66E-15,2.46994,6.51949,254.616,284.346,-1.66919,-9999,0.37071,0.816712,163.811,1.99E-02,22.1283,-6.04E-02,0,33.5948,-5.09813,11.532,28.7163,43.7942,61.4219,92.0212,-0.162696,1.01074,-26.7511,1.0224,-1.13966,1.07651,4.20226,1.07651,-2.57E-02,1.07651,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.892345,0.542948,0.198131,2.63E-02,5.18783,2.00E-03,-2.21E-02,0.103177,-6.31E-04,16.7887,605.499,2.36E-04,6.21E-03,-4.46E-03,3.58E-04,11.09,417.926,15.0728,12.4437,104.803,105.24,104.365,0.875189,2.19E-04,2,10.5987
2021-07-31T023000_AIU-2088.ghg,31/07/2021,03:00,212.125,0,18000,18000,-0.175148,0,1.29E-02,-25.2462,0,1.7012,4.03E-02,2,0.423532,4.80866,0,0.39755,9.09E-04,2,9.55E-03,0.388385,-7.07E-02,-7.28E-02,-1.59E-03,-1.05E-11,-3.80E-13,16.749,417.247,423.626,0.2,0,604.451,15.0579,15.2881,0.1,0,290.948,289.563,99986.1,1.19618,1013.68,2.42E-02,5.89E-05,1.12E-02,1498.78,1860.35,9.38E-03,80.5644,361.57,286.172,0.524274,-2.55302,-5.46E-02,2.60687,6.63E-15,-6.29E-16,2.60687,6.74614,257.867,281.605,-1.19951,-9999,0.382652,0.834955,193.741,1.68E-02,-625.881,-5.44E-02,0,32.5655,-4.94194,11.1787,27.8365,42.4524,59.5402,89.202,-0.173265,1.01087,-24.7976,1.02289,3.74E-02,1.07775,4.46176,1.07775,8.44E-04,1.07775,800000099,800000099,800000099,800000099,800000099,800001099,899999999,899999999,89999,89999,89,89,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0.814474,0.627288,0.22815,1.72E-02,0.783876,3.95E-04,-2.05E-02,0.109585,2.07E-05,16.7501,604.495,2.41E-04,6.21E-03,-4.46E-03,3.61E-04,11.09,417.243,15.0579,12.4298,104.799,105.241,104.358,0.8824,2.22E-04,2,10.6018
2021-07-31T030000_AIU-2088.ghg,31/07/2021,03:30,212.146,0,18000,18000,-0.199066,0,1.49E-02,-31.7409,0,2.2126,-1.80138,1,0.549611,6.00764,0,0.385157,-4.06E-02,1,1.24E-02,0.295599,0.377976,2.49E-02,8.52E-03,2.67E-10,9.69E-12,16.7506,417.48,423.896,0.2,0,607.369,15.1376,15.3703,-0.3,0,291.051,289.659,99977.4,1.19564,1013.72,2.42E-02,-2.63E-03,1.13E-02,1506.55,1871.68,9.43E-03,80.4917,365.134,286.251,0.534058,-2.43195,-4.77E-02,2.49035,5.61E-15,1.60E-14,2.49035,7.13663,257.841,282.386,-1.0974,-9999,0.408035,0.894888,186.833,1.74E-02,17.6204,-6.42E-02,0,34.3107,-5.20677,11.7777,29.3282,44.7274,62.7308,93.9822,-0.196963,1.01067,-31.3019,1.02228,-1.67408,1.07604,5.58311,1.07604,-3.77E-02,1.07604,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0.920995,0.641056,0.227725,2.28E-02,0.608523,4.20E-04,-2.58E-02,0.137198,-9.28E-04,16.7517,607.413,2.40E-04,6.21E-03,-4.46E-03,3.60E-04,11.0817,417.476,15.1376,12.5093,104.798,105.242,104.355,0.887154,2.21E-04,2,10.5987
2021-07-31T033000_AIU-2088.ghg,31/07/2021,04:00,212.167,1,18000,18000,-0.170828,0,1.26E-02,-27.6654,0,1.82842,-0.334068,1,0.621529,5.19854,0,0.313504,-7.53E-03,1,1.40E-02,2.50E-02,0.290987,2.63E-02,6.56E-03,4.98E-11,1.81E-12,16.7587,417.725,424.172,0.2,0,609.764,15.1989,15.4335,-0.5,0,291.065,289.667,99970,1.19549,1013.76,2.42E-02,-4.88E-04,1.13E-02,1512.51,1872.63,9.46E-03,80.7691,360.125,286.311,0.622383,-2.57589,-7.50E-02,2.65108,6.76E-15,2.97E-15,2.65108,6.15535,256.109,283.583,-1.62114,-9999,0.378013,0.857909,170.43,1.91E-02,82.8137,-6.04E-02,0,32.3582,-4.91048,11.1075,27.6593,42.1822,59.1611,88.6341,-0.16896,1.01106,-27.1836,1.02338,-0.309528,1.07928,4.81666,1.07928,-6.98E-03,1.07928,800000099,800000099,800000099,800000099,800000099,800001099,899999999,899999999,89999,89999,89,89,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,100,0.836632,0.652993,0.226192,2.08E-02,0.536994,8.18E-04,-2.24E-02,0.118385,-1.72E-04,16.7598,609.81,2.38E-04,6.21E-03,-4.46E-03,3.60E-04,11.0768,417.722,15.199,12.5688,104.795,105.239,104.351,0.888176,2.22E-04,2,10.6025
