,Crop.Group,Variety,Field.Defined.Name,Application.Area.ha,Product.Name,Status,Actual.Issued.Date,Quantity,Units,Rate.per.Application.Area.ha
110,Barley Spring,Quench,A64 Field.0412,16.09,Combi Drill,Completed,2010-03-16,16.09,ha,1
118,Barley Spring,Quench,A64 Field.0412,16.09,Quench SB,Completed,2010-03-16,2815.75,kg,175
109,Barley Spring,Quench,A64 Field.0412,16.09,Cleancrop Stomp,Completed,2010-04-05,48.91,L,3.04
119,Barley Spring,Quench,A64 Field.0412,16.09,Roundup Energy,Completed,2010-04-05,16.4,L,1.02
120,Barley Spring,Quench,A64 Field.0412,16.09,Spray,Completed,2010-04-05,16.09,ha,1
106,Barley Spring,Quench,A64 Field.0412,16.09,34.5%n,Completed,2010-04-09,5440.96,kg,338.16
114,Barley Spring,Quench,A64 Field.0412,16.09,Fert Spread,Completed,2010-04-09,16.09,ha,1
111,Barley Spring,Quench,A64 Field.0412,16.09,Fandango,Completed,2010-05-13,11.37,L,0.71
116,Barley Spring,Quench,A64 Field.0412,16.09,Manganese 15%,Completed,2010-05-13,62.36,L,3.88
121,Barley Spring,Quench,A64 Field.0412,16.09,Spray,Completed,2010-05-13,16.09,ha,1
107,Barley Spring,Quench,A64 Field.0412,16.09,Ally Max SX,Completed,2010-05-20,497.01,g,30.89
115,Barley Spring,Quench,A64 Field.0412,16.09,Gala,Completed,2010-05-20,12,L,0.75
122,Barley Spring,Quench,A64 Field.0412,16.09,Spray,Completed,2010-05-20,16.09,ha,1
112,Barley Spring,Quench,A64 Field.0412,16.09,Fandango,Completed,2010-06-04,12.54,L,0.78
123,Barley Spring,Quench,A64 Field.0412,16.09,Spray,Completed,2010-06-04,16.09,ha,1
108,Barley Spring,Quench,A64 Field.0412,16.09,Barley-Malting,Completed,2010-09-01,105.14,t,6.53
1637,Potatoes Maincrop,Potatoes,A64 Field.0412,16.09,Ploughing,Completed,2011-01-05,16.09,ha,1
4702,Wheat Winter,KWS Santiago,A64 Field.0412,16.09,Combi Drill,Completed,2011-10-18,16.09,ha,1
4713,Wheat Winter,KWS Santiago,A64 Field.0412,16.09,KWS Santiago WW,Completed,2011-10-18,3218,kg,200
4726,Wheat Winter,KWS Santiago,A64 Field.0412,16.09,Sumo,Completed,2011-10-18,16.09,ha,1
4714,Wheat Winter,KWS Santiago,A64 Field.0412,16.09,Liberator,Completed,2011-11-10,9.654,L,0.6
4717,Wheat Winter,KWS Santiago,A64 Field.0412,16.09,Spray,Completed,2011-11-10,16.09,ha,1
